"","Symbol","logFC_FucoVsCtrl","pval_FucoVsCtrl","padj_FucoVsCtrl","up_FucoVsCtrl","down_FucoVsCtrl","sig_FucoVsCtrl"
"Ssr4","Ssr4",-0.0846379959335737,0.753543837472777,0.999813034205243,FALSE,FALSE,"Not sig."
"Bcap31","Bcap31",-0.291915452815715,0.356384603884073,0.999813034205243,FALSE,FALSE,"Not sig."
"Fam98a","Fam98a",-0.24787232235685,0.270892099758905,0.999813034205243,FALSE,FALSE,"Not sig."
"Ltbp2","Ltbp2",-0.278005017076416,0.447725222550609,0.999813034205243,FALSE,FALSE,"Not sig."
"Kmt2a","Kmt2a",0.146968307851776,0.56490010710634,0.999813034205243,FALSE,FALSE,"Not sig."
"Ift46","Ift46",-0.0130162623168833,0.939391904127313,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem25","Tmem25",0.596120048670987,0.339099997724776,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd3g","Cd3g",-0.402207622857641,0.340954636588586,0.999813034205243,FALSE,FALSE,"Not sig."
"Trappc6a","Trappc6a",-0.148763622567621,0.557198402746884,0.999813034205243,FALSE,FALSE,"Not sig."
"Supt6","Supt6",0.113178794133045,0.477071433553359,0.999813034205243,FALSE,FALSE,"Not sig."
"Spag5","Spag5",0.17280505818647,0.644722748831184,0.999813034205243,FALSE,FALSE,"Not sig."
"Unc119","Unc119",-0.00229327381816556,0.990698317303352,0.999813034205243,FALSE,FALSE,"Not sig."
"Sdf2","Sdf2",-0.0748644614931035,0.746026309036199,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccne1","Ccne1",0.146947418183267,0.711799478603311,0.999813034205243,FALSE,FALSE,"Not sig."
"Bbc3","Bbc3",0.258570354229818,0.345850229309568,0.999813034205243,FALSE,FALSE,"Not sig."
"Mybpc3","Mybpc3",0.308625660172476,0.498189865133005,0.999813034205243,FALSE,FALSE,"Not sig."
"Psmc3","Psmc3",0.0853673044733489,0.616741561967929,0.999813034205243,FALSE,FALSE,"Not sig."
"Acp2","Acp2",-0.171859652593528,0.556094280384712,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc39a13","Slc39a13",-0.254534983243346,0.273764019308675,0.999813034205243,FALSE,FALSE,"Not sig."
"Celf2","Celf2",-0.0670265866852409,0.746132747290169,0.999813034205243,FALSE,FALSE,"Not sig."
"Nr1h3","Nr1h3",0.0600421650522515,0.891561096839396,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddb2","Ddb2",-0.200398842006302,0.431481681676861,0.999813034205243,FALSE,FALSE,"Not sig."
"Spi1","Spi1",0.223024756689683,0.463997678853052,0.999813034205243,FALSE,FALSE,"Not sig."
"Sf3a1","Sf3a1",-0.0608877365186691,0.743258630038223,0.999813034205243,FALSE,FALSE,"Not sig."
"Stat6","Stat6",-0.117331458818886,0.491906214493693,0.999813034205243,FALSE,FALSE,"Not sig."
"Napsa","Napsa",-0.0238058186960263,0.923034663101464,0.999813034205243,FALSE,FALSE,"Not sig."
"Vrk3","Vrk3",-0.150857622006815,0.343637803776027,0.999813034205243,FALSE,FALSE,"Not sig."
"Smg9","Smg9",0.0437908903306076,0.818455764142913,0.999813034205243,FALSE,FALSE,"Not sig."
"Paxip1","Paxip1",-0.0792420925862581,0.63911578451567,0.999813034205243,FALSE,FALSE,"Not sig."
"Rmnd5a","Rmnd5a",0.0351946572112611,0.92136039909751,0.999813034205243,FALSE,FALSE,"Not sig."
"Mov10","Mov10",0.349637062698423,0.216826633929007,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppm1j","Ppm1j",0.517080871469054,0.265030567158921,0.999813034205243,FALSE,FALSE,"Not sig."
"Rhoc","Rhoc",0.40621587063573,0.263190847332254,0.999813034205243,FALSE,FALSE,"Not sig."
"Tead3","Tead3",0.536919104288413,0.45181599093709,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppard","Ppard",0.0408399038484255,0.887895830340294,0.999813034205243,FALSE,FALSE,"Not sig."
"Def6","Def6",0.00524877102527983,0.98370894041419,0.999813034205243,FALSE,FALSE,"Not sig."
"Metrn","Metrn",0.072500051445417,0.846800685644682,0.999813034205243,FALSE,FALSE,"Not sig."
"Lmf1","Lmf1",-0.118668821277116,0.519717148653249,0.999813034205243,FALSE,FALSE,"Not sig."
"Ciao3","Ciao3",-0.00580455606941908,0.980535651004083,0.999813034205243,FALSE,FALSE,"Not sig."
"Dbf4","Dbf4",0.208645271866547,0.408543213279437,0.999813034205243,FALSE,FALSE,"Not sig."
"Daxx","Daxx",0.201689797096099,0.315633709547238,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd320","Cd320",0.598526128889907,0.121306160475186,0.999813034205243,FALSE,FALSE,"Not sig."
"Ipo4","Ipo4",0.0535425035161736,0.8534780838048,0.999813034205243,FALSE,FALSE,"Not sig."
"Tm9sf1","Tm9sf1",-0.222881111547828,0.322682086118738,0.999813034205243,FALSE,FALSE,"Not sig."
"Rec8","Rec8",0.705079379902694,0.174518127178494,0.999813034205243,FALSE,FALSE,"Not sig."
"Irf9","Irf9",0.143658899840696,0.331530809404549,0.999813034205243,FALSE,FALSE,"Not sig."
"Gmpr2","Gmpr2",-0.134243895274195,0.492477484761888,0.999813034205243,FALSE,FALSE,"Not sig."
"Mdp1","Mdp1",0.0280895294806016,0.916504059034174,0.999813034205243,FALSE,FALSE,"Not sig."
"Dhrs1","Dhrs1",-0.0711795495225004,0.73576145789481,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem161a","Tmem161a",-0.19185867942248,0.424988634588944,0.999813034205243,FALSE,FALSE,"Not sig."
"Armc6","Armc6",-0.0341276798475903,0.912123369036767,0.999813034205243,FALSE,FALSE,"Not sig."
"Borcs8","Borcs8",-0.160131206152318,0.574896801455308,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc25a42","Slc25a42",-0.332644328542239,0.320987450615867,0.999813034205243,FALSE,FALSE,"Not sig."
"Snx9","Snx9",-0.131252036524304,0.636808958542475,0.999813034205243,FALSE,FALSE,"Not sig."
"Ranbp3","Ranbp3",0.110136841117697,0.541636641836665,0.999813034205243,FALSE,FALSE,"Not sig."
"Ndufa11","Ndufa11",-0.185641656736291,0.601071948661263,0.999813034205243,FALSE,FALSE,"Not sig."
"Nr2f6","Nr2f6",-0.0973899041703046,0.707053829411476,0.999813034205243,FALSE,FALSE,"Not sig."
"Use1","Use1",0.103368996445831,0.549119456470969,0.999813034205243,FALSE,FALSE,"Not sig."
"Ocel1","Ocel1",0.00795155331669626,0.967695420367137,0.999813034205243,FALSE,FALSE,"Not sig."
"Dyrk1b","Dyrk1b",0.05568333095351,0.77632231167214,0.999813034205243,FALSE,FALSE,"Not sig."
"Braf","Braf",-0.0418739374328038,0.805227696938457,0.999813034205243,FALSE,FALSE,"Not sig."
"Ndufb2","Ndufb2",0.0657128483147588,0.745249576229409,0.999813034205243,FALSE,FALSE,"Not sig."
"Hltf","Hltf",-0.085845071432592,0.612970823790772,0.999813034205243,FALSE,FALSE,"Not sig."
"Prpf6","Prpf6",-0.0960000336996133,0.606663090546835,0.999813034205243,FALSE,FALSE,"Not sig."
"Rgs19","Rgs19",-0.0168933920543368,0.93689226981745,0.999813034205243,FALSE,FALSE,"Not sig."
"Snrpd1","Snrpd1",0.169419687801664,0.483987808109292,0.999813034205243,FALSE,FALSE,"Not sig."
"Tchp","Tchp",0.711466980750943,0.0937593815899881,0.999813034205243,FALSE,FALSE,"Not sig."
"Tiam1","Tiam1",-0.131417330090177,0.721170616045711,0.999813034205243,FALSE,FALSE,"Not sig."
"Tsc2","Tsc2",-0.0426474778790554,0.777959880787703,0.999813034205243,FALSE,FALSE,"Not sig."
"Rpl3l","Rpl3l",0.0687855561392053,0.859836882443848,0.999813034205243,FALSE,FALSE,"Not sig."
"Puf60","Puf60",0.231090894928299,0.206968912250629,0.999813034205243,FALSE,FALSE,"Not sig."
"Golga2","Golga2",0.0641442032833263,0.698746140242742,0.999813034205243,FALSE,FALSE,"Not sig."
"Uck1","Uck1",0.0735076292660087,0.692869306233574,0.999813034205243,FALSE,FALSE,"Not sig."
"Mien1","Mien1",0.154268069706186,0.532098048025611,0.999813034205243,FALSE,FALSE,"Not sig."
"Axl","Axl",-0.0542449937951945,0.9088146827112,0.999813034205243,FALSE,FALSE,"Not sig."
"Tgfb1","Tgfb1",0.027465001617905,0.912109822778309,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccdc97","Ccdc97",0.096368879546566,0.603066695380132,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp40","Zfp40",-0.0856182651660971,0.735708355437576,0.999813034205243,FALSE,FALSE,"Not sig."
"Akap8l","Akap8l",0.0365244867373607,0.911075119278095,0.999813034205243,FALSE,FALSE,"Not sig."
"Pdcd2l","Pdcd2l",0.189082305000672,0.481341004775834,0.999813034205243,FALSE,FALSE,"Not sig."
"Gtf2f1","Gtf2f1",0.682818896319697,0.0396846055073451,0.999813034205243,FALSE,FALSE,"Not sig."
"Clpp","Clpp",0.429583671933479,0.14323401960901,0.999813034205243,FALSE,FALSE,"Not sig."
"Alkbh7","Alkbh7",0.370403500443445,0.38635556147055,0.999813034205243,FALSE,FALSE,"Not sig."
"Dennd1c","Dennd1c",-0.139774497589998,0.534926605105395,0.999813034205243,FALSE,FALSE,"Not sig."
"Med6","Med6",0.0808203353994359,0.763406299005642,0.999813034205243,FALSE,FALSE,"Not sig."
"Lcp2","Lcp2",0.027682264411236,0.921185916781393,0.999813034205243,FALSE,FALSE,"Not sig."
"Cse1l","Cse1l",0.00363689550298557,0.983279727111901,0.999813034205243,FALSE,FALSE,"Not sig."
"Naa20","Naa20",0.0523923661867603,0.857118672950516,0.999813034205243,FALSE,FALSE,"Not sig."
"Prkra","Prkra",0.291403321731678,0.405626660347972,0.999813034205243,FALSE,FALSE,"Not sig."
"Plekha3","Plekha3",-0.0695250737856028,0.696591838570026,0.999813034205243,FALSE,FALSE,"Not sig."
"Ykt6","Ykt6",-0.0545141261618366,0.743658494355606,0.999813034205243,FALSE,FALSE,"Not sig."
"Baz1b","Baz1b",-0.0506011101737821,0.792482666281382,0.999813034205243,FALSE,FALSE,"Not sig."
"Pex6","Pex6",-0.135239495126839,0.617430328604675,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrpl2","Mrpl2",-0.0597765317924876,0.815606704259206,0.999813034205243,FALSE,FALSE,"Not sig."
"Mea1","Mea1",0.190965946376602,0.388834612898013,0.999813034205243,FALSE,FALSE,"Not sig."
"Gnmt","Gnmt",0.368894408225237,0.452214885865116,0.999813034205243,FALSE,FALSE,"Not sig."
"Kdelr1","Kdelr1",-0.444890729572603,0.0619183306976679,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem143","Tmem143",0.0501223222729916,0.871951205998628,0.999813034205243,FALSE,FALSE,"Not sig."
"Ggct","Ggct",-0.020309402671906,0.929917754755064,0.999813034205243,FALSE,FALSE,"Not sig."
"Jag2","Jag2",0.197896380404057,0.646839800491344,0.999813034205243,FALSE,FALSE,"Not sig."
"Btbd6","Btbd6",-0.150443367599822,0.424662171611281,0.999813034205243,FALSE,FALSE,"Not sig."
"Nudt14","Nudt14",-0.243942943818075,0.490230879152906,0.999813034205243,FALSE,FALSE,"Not sig."
"Flii","Flii",0.0520328564631774,0.776090176336612,0.999813034205243,FALSE,FALSE,"Not sig."
"Top3a","Top3a",0.32994047865708,0.113707278224161,0.999813034205243,FALSE,FALSE,"Not sig."
"Atg4d","Atg4d",-0.0313189196579155,0.854894414344681,0.999813034205243,FALSE,FALSE,"Not sig."
"Qtrt1","Qtrt1",0.528476017208915,0.0584100311399108,0.999813034205243,FALSE,FALSE,"Not sig."
"Plin4","Plin4",0.188991315659689,0.644656274946538,0.999813034205243,FALSE,FALSE,"Not sig."
"Hdgfl2","Hdgfl2",-0.095056718040031,0.72912766206358,0.999813034205243,FALSE,FALSE,"Not sig."
"Chaf1a","Chaf1a",-0.155978893835919,0.444508636393996,0.999813034205243,FALSE,FALSE,"Not sig."
"Adprh","Adprh",-0.0559116722729214,0.852027744632329,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem39a","Tmem39a",-0.114217903495425,0.611307456059865,0.999813034205243,FALSE,FALSE,"Not sig."
"Timmdc1","Timmdc1",-0.0953578883094609,0.694576900683519,0.999813034205243,FALSE,FALSE,"Not sig."
"Mcm2","Mcm2",0.168310561866123,0.478871796961797,0.999813034205243,FALSE,FALSE,"Not sig."
"Tpra1","Tpra1",-0.242403345783233,0.304795886770767,0.999813034205243,FALSE,FALSE,"Not sig."
"Nab1","Nab1",-0.351423642100265,0.191513487786314,0.999813034205243,FALSE,FALSE,"Not sig."
"Adgre5","Adgre5",0.0347282440217445,0.873340942068797,0.999813034205243,FALSE,FALSE,"Not sig."
"Il17ra","Il17ra",-0.193676196603619,0.321703444341096,0.999813034205243,FALSE,FALSE,"Not sig."
"Arrdc2","Arrdc2",-0.335473992256072,0.262373725843595,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd36","Cd36",0.00623821968104243,0.989616568163014,0.999813034205243,FALSE,FALSE,"Not sig."
"Map2k7","Map2k7",0.0813133041902221,0.656542473274622,0.999813034205243,FALSE,FALSE,"Not sig."
"Timm44","Timm44",-0.0394848514746317,0.864394371078176,0.999813034205243,FALSE,FALSE,"Not sig."
"Ap2a2","Ap2a2",-8.27669627055898e-05,0.999706114649729,0.999920177050452,FALSE,FALSE,"Not sig."
"Pnkp","Pnkp",0.0195466190953158,0.923095080036766,0.999813034205243,FALSE,FALSE,"Not sig."
"Med25","Med25",-0.0517376229854552,0.76603979820651,0.999813034205243,FALSE,FALSE,"Not sig."
"Clptm1","Clptm1",-0.0560920876697141,0.733454369576519,0.999813034205243,FALSE,FALSE,"Not sig."
"Relb","Relb",-0.0673606052653518,0.732529915658008,0.999813034205243,FALSE,FALSE,"Not sig."
"Tomm40","Tomm40",0.00648264226121492,0.972718238326354,0.999813034205243,FALSE,FALSE,"Not sig."
"Apoe","Apoe",-0.129406649107498,0.635130396584712,0.999813034205243,FALSE,FALSE,"Not sig."
"Apoc2","Apoc2",0.173094083864899,0.737882470819382,0.999813034205243,FALSE,FALSE,"Not sig."
"Hbp1","Hbp1",0.110784745702035,0.540880097482006,0.999813034205243,FALSE,FALSE,"Not sig."
"Prkar2b","Prkar2b",-0.476521950080946,0.179268589061419,0.999813034205243,FALSE,FALSE,"Not sig."
"Cdkn1b","Cdkn1b",0.114754781437724,0.471010176461262,0.999813034205243,FALSE,FALSE,"Not sig."
"Klf4","Klf4",0.135528245127863,0.60284332376074,0.999813034205243,FALSE,FALSE,"Not sig."
"Ap1m1","Ap1m1",-0.11438830644004,0.48533976968422,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab8a","Rab8a",-0.174356797101011,0.303109872279259,0.999813034205243,FALSE,FALSE,"Not sig."
"Hmgn2","Hmgn2",0.115636163360828,0.655360062613521,0.999813034205243,FALSE,FALSE,"Not sig."
"Fam32a","Fam32a",-0.0584598339438312,0.802259329270583,0.999813034205243,FALSE,FALSE,"Not sig."
"Stard3nl","Stard3nl",-0.19514052356381,0.453058575363092,0.999813034205243,FALSE,FALSE,"Not sig."
"Stk11","Stk11",0.0277000810591935,0.877348920263528,0.999813034205243,FALSE,FALSE,"Not sig."
"Atp5f1d","Atp5f1d",0.412771383937832,0.0766387903597713,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppp5c","Ppp5c",0.101747891062239,0.684957486524107,0.999813034205243,FALSE,FALSE,"Not sig."
"Cdk12","Cdk12",0.192627787675244,0.199079318735918,0.999813034205243,FALSE,FALSE,"Not sig."
"Lipe","Lipe",0.238965756238106,0.196923620286566,0.999813034205243,FALSE,FALSE,"Not sig."
"Pafah1b2","Pafah1b2",-0.0264591110565298,0.872397746350667,0.999813034205243,FALSE,FALSE,"Not sig."
"Tbc1d8","Tbc1d8",-0.354670442124762,0.185180494922243,0.999813034205243,FALSE,FALSE,"Not sig."
"Cnot11","Cnot11",0.314165784626553,0.167171563919906,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc2a3","Slc2a3",-0.38821290027827,0.246786085790092,0.999813034205243,FALSE,FALSE,"Not sig."
"Foxj2","Foxj2",-0.0105660553798272,0.946502832427788,0.999813034205243,FALSE,FALSE,"Not sig."
"Sri","Sri",-0.187997629786921,0.339894201427016,0.999813034205243,FALSE,FALSE,"Not sig."
"Dgcr2","Dgcr2",-0.195801136517115,0.1520762625505,0.999813034205243,FALSE,FALSE,"Not sig."
"Irf3","Irf3",-0.315873959444255,0.230623891724391,0.999813034205243,FALSE,FALSE,"Not sig."
"Bcl2l12","Bcl2l12",-0.238187827888969,0.452707183063254,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp959","Zfp959",0.319613122885052,0.180148276677385,0.999813034205243,FALSE,FALSE,"Not sig."
"Mpnd","Mpnd",-0.299241277785422,0.197980471956395,0.999813034205243,FALSE,FALSE,"Not sig."
"Sh3gl1","Sh3gl1",-0.0644133327269904,0.782899987011841,0.999813034205243,FALSE,FALSE,"Not sig."
"Ebi3","Ebi3",-0.455744945013107,0.257274398152692,0.999813034205243,FALSE,FALSE,"Not sig."
"Yju2","Yju2",0.0858452130941678,0.69724123485478,0.999813034205243,FALSE,FALSE,"Not sig."
"Ranbp2","Ranbp2",0.0910119848933823,0.583446950873491,0.999813034205243,FALSE,FALSE,"Not sig."
"Grk5","Grk5",-0.10530391651833,0.633122921053721,0.999813034205243,FALSE,FALSE,"Not sig."
"Dvl3","Dvl3",-0.263288941889469,0.194736871560015,0.999813034205243,FALSE,FALSE,"Not sig."
"Abcf3","Abcf3",-0.131186192853985,0.53578862210064,0.999813034205243,FALSE,FALSE,"Not sig."
"Eif2b5","Eif2b5",0.014968565706544,0.936520391412651,0.999813034205243,FALSE,FALSE,"Not sig."
"Cyth2","Cyth2",0.0647248555865734,0.684371110225988,0.999813034205243,FALSE,FALSE,"Not sig."
"Sult2b1","Sult2b1",-0.093832714000335,0.815331269703732,0.999813034205243,FALSE,FALSE,"Not sig."
"Plag1","Plag1",-0.108525823729202,0.793245035801803,0.999813034205243,FALSE,FALSE,"Not sig."
"Hck","Hck",0.0968397879910249,0.713506022486727,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrpl4","Mrpl4",0.459777195150091,0.0631935621755059,0.999813034205243,FALSE,FALSE,"Not sig."
"Keap1","Keap1",0.00947915340901751,0.959023826005363,0.999813034205243,FALSE,FALSE,"Not sig."
"Ap1m2","Ap1m2",0.633465710155736,0.0845166658000116,0.999813034205243,FALSE,FALSE,"Not sig."
"Glg1","Glg1",-0.041643555131911,0.76248193939519,0.999813034205243,FALSE,FALSE,"Not sig."
"Btbd2","Btbd2",0.158272389623033,0.526183627930371,0.999813034205243,FALSE,FALSE,"Not sig."
"Csnk1g2","Csnk1g2",-0.091242541078585,0.554391057530324,0.999813034205243,FALSE,FALSE,"Not sig."
"Abhd17a","Abhd17a",0.108013507314169,0.657647377025043,0.999813034205243,FALSE,FALSE,"Not sig."
"Mob3a","Mob3a",-0.300302675832447,0.277687814893049,0.999813034205243,FALSE,FALSE,"Not sig."
"Fkbp11","Fkbp11",0.376200794381735,0.441473175974312,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddx23","Ddx23",0.106619628515561,0.665858106146325,0.999813034205243,FALSE,FALSE,"Not sig."
"Pld3","Pld3",-0.212848632441386,0.556400244392922,0.999813034205243,FALSE,FALSE,"Not sig."
"Grik5","Grik5",0.504146181120716,0.184008568366093,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd79a","Cd79a",-0.10884655911789,0.804313868216407,0.999813034205243,FALSE,FALSE,"Not sig."
"Rabac1","Rabac1",-0.0972521602721227,0.669463823725902,0.999813034205243,FALSE,FALSE,"Not sig."
"Etv3","Etv3",0.364672696402129,0.0411707590934888,0.999813034205243,FALSE,FALSE,"Not sig."
"Prkcsh","Prkcsh",0.104362282369703,0.521099882002033,0.999813034205243,FALSE,FALSE,"Not sig."
"St8sia6","St8sia6",0.998551958579839,0.0751317126597863,0.999813034205243,FALSE,FALSE,"Not sig."
"Fcgrt","Fcgrt",-0.172583192797241,0.589440894158933,0.999813034205243,FALSE,FALSE,"Not sig."
"Nosip","Nosip",-0.250333263430275,0.215911025450993,0.999813034205243,FALSE,FALSE,"Not sig."
"Pih1d1","Pih1d1",0.0969800781301033,0.652082360981389,0.999813034205243,FALSE,FALSE,"Not sig."
"Rps11","Rps11",0.197403739015717,0.359485490745489,0.999813034205243,FALSE,FALSE,"Not sig."
"Supt5","Supt5",0.0706193588664224,0.711891271766062,0.999813034205243,FALSE,FALSE,"Not sig."
"Paf1","Paf1",0.315731587239479,0.209381336083681,0.999813034205243,FALSE,FALSE,"Not sig."
"Timm50","Timm50",-0.114669726291131,0.687428882844302,0.999813034205243,FALSE,FALSE,"Not sig."
"Med29","Med29",0.489679164955728,0.117220770742437,0.999813034205243,FALSE,FALSE,"Not sig."
"Bicd1","Bicd1",-0.512709371069973,0.0618347518520771,0.999813034205243,FALSE,FALSE,"Not sig."
"Ncstn","Ncstn",-0.0938983778613151,0.61365771141705,0.999813034205243,FALSE,FALSE,"Not sig."
"Pex19","Pex19",-0.244345043996323,0.264549912727573,0.999813034205243,FALSE,FALSE,"Not sig."
"Phyhip","Phyhip",0.160012532488869,0.752614404363987,0.999813034205243,FALSE,FALSE,"Not sig."
"Cyp4f18","Cyp4f18",-0.0481278588167922,0.8078644117747,0.999813034205243,FALSE,FALSE,"Not sig."
"Impdh1","Impdh1",0.167348748528048,0.466949180196221,0.999813034205243,FALSE,FALSE,"Not sig."
"Dusp3","Dusp3",-0.393616384069695,0.244345045705325,0.999813034205243,FALSE,FALSE,"Not sig."
"Prodh","Prodh",0.330400624677193,0.396527333470968,0.999813034205243,FALSE,FALSE,"Not sig."
"Ess2","Ess2",0.0648907126089744,0.794381371968224,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc25a1","Slc25a1",0.0431135477350654,0.867458835322201,0.999813034205243,FALSE,FALSE,"Not sig."
"Dgcr6","Dgcr6",0.283728746691627,0.384503223539622,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddr1","Ddr1",-0.62149307452333,0.114425400327861,0.999813034205243,FALSE,FALSE,"Not sig."
"Ier3","Ier3",1.08326455641845,0.0615345355178604,0.999813034205243,FALSE,FALSE,"Not sig."
"Fosb","Fosb",0.630800089151487,0.230042006218976,0.999813034205243,FALSE,FALSE,"Not sig."
"Klc4","Klc4",-0.0437615043674011,0.821470694274476,0.999813034205243,FALSE,FALSE,"Not sig."
"Ercc1","Ercc1",0.411494408756969,0.0487683333017469,0.999813034205243,FALSE,FALSE,"Not sig."
"Cyp17a1","Cyp17a1",0.322207064430487,0.580164127829154,0.999813034205243,FALSE,FALSE,"Not sig."
"As3mt","As3mt",-0.230104462080775,0.35463698944721,0.999813034205243,FALSE,FALSE,"Not sig."
"Homer3","Homer3",-0.205730551961547,0.516924516179058,0.999813034205243,FALSE,FALSE,"Not sig."
"Crtc1","Crtc1",-0.0735823244080947,0.679031676413626,0.999813034205243,FALSE,FALSE,"Not sig."
"Rnf215","Rnf215",-0.115501178460011,0.600673334206341,0.999813034205243,FALSE,FALSE,"Not sig."
"Sec14l2","Sec14l2",0.283638966147185,0.510961639735386,0.999813034205243,FALSE,FALSE,"Not sig."
"Aven","Aven",-0.0520555772862049,0.821154908741433,0.999813034205243,FALSE,FALSE,"Not sig."
"Cp","Cp",-0.209578850136707,0.385592918151257,0.999813034205243,FALSE,FALSE,"Not sig."
"Crot","Crot",-0.277193050510425,0.133854291714743,0.999813034205243,FALSE,FALSE,"Not sig."
"Rps6ka1","Rps6ka1",0.00808731866346398,0.967986712085815,0.999813034205243,FALSE,FALSE,"Not sig."
"Snrnp200","Snrnp200",-0.0170328014674373,0.909625596073607,0.999813034205243,FALSE,FALSE,"Not sig."
"Ciao1","Ciao1",0.0168662740322298,0.919215809365763,0.999813034205243,FALSE,FALSE,"Not sig."
"Taf6l","Taf6l",-0.375619173785283,0.196759947006605,0.999813034205243,FALSE,FALSE,"Not sig."
"Insig2","Insig2",-0.25089781949236,0.391709109072388,0.999813034205243,FALSE,FALSE,"Not sig."
"Kpna6","Kpna6",-0.0255856092717588,0.883064622463418,0.999813034205243,FALSE,FALSE,"Not sig."
"Man1a","Man1a",0.0951067115539649,0.695746624348418,0.999813034205243,FALSE,FALSE,"Not sig."
"Itpkc","Itpkc",0.115694441594254,0.599910438110732,0.999813034205243,FALSE,FALSE,"Not sig."
"Coq8b","Coq8b",-0.0971917088312329,0.700722314159697,0.999813034205243,FALSE,FALSE,"Not sig."
"Brd8","Brd8",0.165786969612421,0.435407437404911,0.999813034205243,FALSE,FALSE,"Not sig."
"Kif20a","Kif20a",0.26292491713344,0.333546052438086,0.999813034205243,FALSE,FALSE,"Not sig."
