"","Symbol","logFC_FucoVsCtrl","pval_FucoVsCtrl","padj_FucoVsCtrl","up_FucoVsCtrl","down_FucoVsCtrl","sig_FucoVsCtrl"
"Pdzd4","Pdzd4",0.171166547544758,0.569176274129957,0.68923989810449,FALSE,FALSE,"Not sig."
"Srpk3","Srpk3",0.532378722746562,0.0453769303999933,0.12234702694914,FALSE,FALSE,"Not sig."
"Idh3g","Idh3g",-0.313153841352392,0.1024002706013,0.210922122555873,FALSE,FALSE,"Not sig."
"Pnck","Pnck",-1.50672331611074,0.000155029431624187,0.00150461278998602,FALSE,TRUE,"Down"
"Ssr4","Ssr4",-1.15337387832546,1.81577264818842e-06,4.2911734391933e-05,FALSE,TRUE,"Down"
"Bcap31","Bcap31",-1.30179441998177,2.69332943075237e-06,5.709221457181e-05,FALSE,TRUE,"Down"
"Fam98a","Fam98a",0.486522472119629,0.0394964009923014,0.111030541230374,FALSE,FALSE,"Not sig."
"Ltbp2","Ltbp2",-0.856023583197631,0.000952682628869339,0.00670135331260164,FALSE,TRUE,"Down"
"Kmt2a","Kmt2a",0.557698651569455,0.00806157967785831,0.0356464987235532,TRUE,FALSE,"Up"
"Ift46","Ift46",0.125691505638624,0.44079170298455,0.57872934513006,FALSE,FALSE,"Not sig."
"Tmem25","Tmem25",0.661436529933716,0.218731399868361,0.357869665834167,FALSE,FALSE,"Not sig."
"Cd3g","Cd3g",-0.118307982739495,0.77693226277636,0.852621160085749,FALSE,FALSE,"Not sig."
"Trappc6a","Trappc6a",-0.983706853119203,1.5133919757421e-05,0.000222123460860674,FALSE,TRUE,"Down"
"Supt6","Supt6",0.238223471305372,0.133221427602659,0.253110627552727,FALSE,FALSE,"Not sig."
"Spag5","Spag5",-1.50791578768759,2.06585802983603e-07,7.95228601730441e-06,FALSE,TRUE,"Down"
"Unc119","Unc119",-0.427158850138186,0.0145958250462113,0.0547900115180692,FALSE,FALSE,"Not sig."
"Sdf2","Sdf2",-0.699125451331799,0.000683281487998833,0.00515294434669312,FALSE,TRUE,"Down"
"Ccne1","Ccne1",0.431437754030537,0.186316762834715,0.319629399427592,FALSE,FALSE,"Not sig."
"Hsf2bp","Hsf2bp",-0.968632561341278,0.0836335879149426,0.184266245511895,FALSE,FALSE,"Not sig."
"Bbc3","Bbc3",0.192572073164772,0.430815531282406,0.56956427539643,FALSE,FALSE,"Not sig."
"Mybpc3","Mybpc3",0.551012409784344,0.0892727598752056,0.192191433122998,FALSE,FALSE,"Not sig."
"Psmc3","Psmc3",-0.624479933730288,0.000317681822014659,0.00272680518773047,FALSE,TRUE,"Down"
"Acp2","Acp2",0.402169851920796,0.0389123909924877,0.110128911719605,FALSE,FALSE,"Not sig."
"Slc39a13","Slc39a13",0.292925236919496,0.239660284773672,0.380714411771637,FALSE,FALSE,"Not sig."
"Celf2","Celf2",-0.0248623183317162,0.881121146755938,0.923278997214451,FALSE,FALSE,"Not sig."
"Nr1h3","Nr1h3",1.05530672454649,0.026513634075652,0.083787356840936,FALSE,FALSE,"Not sig."
"Ddb2","Ddb2",0.826899773646193,0.00120983045160489,0.00817123914811077,TRUE,FALSE,"Up"
"Spi1","Spi1",0.0530379387389602,0.857571439518655,0.908233943330205,FALSE,FALSE,"Not sig."
"Sf3a1","Sf3a1",0.112975890504833,0.423511777548573,0.563480037387672,FALSE,FALSE,"Not sig."
"Stat6","Stat6",0.346829452232096,0.0485988278441995,0.127854652120935,FALSE,FALSE,"Not sig."
"Napsa","Napsa",0.0477770769755768,0.799516759564242,0.868143619950824,FALSE,FALSE,"Not sig."
"Vrk3","Vrk3",0.00202562764425929,0.989500749278802,0.99345906894149,FALSE,FALSE,"Not sig."
"Smg9","Smg9",0.415229283252906,0.045413688936592,0.122400425787219,FALSE,FALSE,"Not sig."
"Paxip1","Paxip1",0.235199746533866,0.0895595426492726,0.192610574242626,FALSE,FALSE,"Not sig."
"Rmnd5a","Rmnd5a",-1.78894284108481,8.08427827938439e-07,2.31092501430512e-05,FALSE,TRUE,"Down"
"Mov10","Mov10",0.309487154190878,0.16999686638096,0.299663699180932,FALSE,FALSE,"Not sig."
"Ppm1j","Ppm1j",0.695655794617736,0.0656300875329825,0.156545544613061,FALSE,FALSE,"Not sig."
"Rhoc","Rhoc",-0.271437393336116,0.284130390609365,0.428527162393073,FALSE,FALSE,"Not sig."
"Tead3","Tead3",-0.0917035309951856,0.888381178097772,0.928173791020643,FALSE,FALSE,"Not sig."
"Ppard","Ppard",0.135303066050833,0.549146916131575,0.673696808146949,FALSE,FALSE,"Not sig."
"Def6","Def6",0.307546634546104,0.216887532525652,0.355548222817035,FALSE,FALSE,"Not sig."
"Metrn","Metrn",0.101591561303413,0.737251568128548,0.822287986225451,FALSE,FALSE,"Not sig."
"Lmf1","Lmf1",0.140972888506224,0.396925694569211,0.539110998718367,FALSE,FALSE,"Not sig."
"Ciao3","Ciao3",0.358302346791634,0.0529044322583058,0.135048356470602,FALSE,FALSE,"Not sig."
"Dbf4","Dbf4",0.19371282040897,0.363939534869716,0.50835677015584,FALSE,FALSE,"Not sig."
"Daxx","Daxx",0.362626441106036,0.0344460679343997,0.100737288862452,FALSE,FALSE,"Not sig."
"Cd320","Cd320",-0.138902873085727,0.66965838237403,0.770195286284614,FALSE,FALSE,"Not sig."
"Ipo4","Ipo4",0.324751855963816,0.141179342577456,0.263272145079469,FALSE,FALSE,"Not sig."
"Tm9sf1","Tm9sf1",0.380230939364632,0.0561966802108577,0.140766993474697,FALSE,FALSE,"Not sig."
"Rec8","Rec8",0.0947138928375213,0.829045343747601,0.889128281231403,FALSE,FALSE,"Not sig."
"Irf9","Irf9",0.0733207858408544,0.639679615140996,0.747007211092905,FALSE,FALSE,"Not sig."
"Gmpr2","Gmpr2",0.234339128469304,0.194115572465097,0.329049887729907,FALSE,FALSE,"Not sig."
"Mdp1","Mdp1",0.121722613717713,0.524749669469444,0.65250531135276,FALSE,FALSE,"Not sig."
"Dhrs1","Dhrs1",-0.334712612977158,0.0573395306507327,0.142514115693414,FALSE,FALSE,"Not sig."
"Tmem161a","Tmem161a",-0.22165268671321,0.316863460221036,0.463656665381737,FALSE,FALSE,"Not sig."
"Armc6","Armc6",0.112114619369156,0.620769709681229,0.730567296894846,FALSE,FALSE,"Not sig."
"Borcs8","Borcs8",-0.876444663942639,1.99982567790632e-06,4.59630264323194e-05,FALSE,TRUE,"Down"
"Slc25a42","Slc25a42",0.309053813284742,0.366326419569759,0.510724390532264,FALSE,FALSE,"Not sig."
"Snx9","Snx9",0.53910204601968,0.0128699059557591,0.0503599781224888,FALSE,FALSE,"Not sig."
"Ranbp3","Ranbp3",0.349980288525455,0.0444502674640343,0.120502572133542,FALSE,FALSE,"Not sig."
"Ndufa11","Ndufa11",-1.5095083986154,3.31751024216936e-06,6.7039349483065e-05,FALSE,TRUE,"Down"
"Bmp8b","Bmp8b",0.946839451480256,0.0836641189395419,0.18429015772728,FALSE,FALSE,"Not sig."
"Nr2f6","Nr2f6",0.164951766599765,0.490250775325384,0.622940155888846,FALSE,FALSE,"Not sig."
"Use1","Use1",-0.304635918037533,0.064886303705196,0.15533350347129,FALSE,FALSE,"Not sig."
"Ocel1","Ocel1",0.220729515151985,0.334368524931327,0.480365268387318,FALSE,FALSE,"Not sig."
"Dyrk1b","Dyrk1b",0.202867399565764,0.260916770454873,0.403828879185767,FALSE,FALSE,"Not sig."
"Braf","Braf",0.0955357960774817,0.488565862015474,0.621743535385071,FALSE,FALSE,"Not sig."
"Ndufb2","Ndufb2",0.798349844833509,0.0022823013911147,0.0135737441502836,TRUE,FALSE,"Up"
"Hltf","Hltf",0.420338567932983,0.00111560366879235,0.00767107421352064,TRUE,FALSE,"Up"
"Prpf6","Prpf6",0.304241368606491,0.0969815470350274,0.203006077354889,FALSE,FALSE,"Not sig."
"Rgs19","Rgs19",0.17221747929886,0.377680089622138,0.520996751090272,FALSE,FALSE,"Not sig."
"Snrpd1","Snrpd1",0.446063260419085,0.140727944849129,0.262679604330167,FALSE,FALSE,"Not sig."
"Tchp","Tchp",0.438452687388303,0.0766333909013976,0.174074908781095,FALSE,FALSE,"Not sig."
"Tiam1","Tiam1",0.00732820420421452,0.984457276887517,0.99053514814476,FALSE,FALSE,"Not sig."
"Tsc2","Tsc2",0.0292801136942334,0.835123110174972,0.893644373397454,FALSE,FALSE,"Not sig."
"Rpl3l","Rpl3l",0.530311679307616,0.415554327456638,0.556282385974679,FALSE,FALSE,"Not sig."
"Puf60","Puf60",0.0581119096576382,0.669709307466277,0.770195286284614,FALSE,FALSE,"Not sig."
"Golga2","Golga2",0.151969629616643,0.383335826355478,0.526598936500809,FALSE,FALSE,"Not sig."
"Uck1","Uck1",0.225029342609513,0.330535118183611,0.476945340996457,FALSE,FALSE,"Not sig."
"Mien1","Mien1",-0.268791089576034,0.258768407965979,0.401556336332017,FALSE,FALSE,"Not sig."
"Axl","Axl",0.0413329337934591,0.92502701671929,0.950865336894689,FALSE,FALSE,"Not sig."
"Tgfb1","Tgfb1",-0.561216432182583,0.00737575048867847,0.0335842862418092,FALSE,TRUE,"Down"
"Ccdc97","Ccdc97",0.323764143772946,0.0357489140306256,0.103653678874843,FALSE,FALSE,"Not sig."
"Zfp40","Zfp40",0.176824017520317,0.52022690668776,0.648832764315149,FALSE,FALSE,"Not sig."
"Akap8l","Akap8l",0.431804575181075,0.0858836767619422,0.187533366919369,FALSE,FALSE,"Not sig."
"Pdcd2l","Pdcd2l",0.535058880498402,0.0259341530536611,0.0826854195445392,FALSE,FALSE,"Not sig."
"Gtf2f1","Gtf2f1",0.528618425533676,0.0320478273795963,0.0960076890455352,FALSE,FALSE,"Not sig."
"Clpp","Clpp",0.0460068209374012,0.871437313757363,0.917498686999006,FALSE,FALSE,"Not sig."
"Alkbh7","Alkbh7",0.375349753132767,0.438138151427385,0.576512075313228,FALSE,FALSE,"Not sig."
"Dennd1c","Dennd1c",0.370799121636328,0.116664931209896,0.231191814951163,FALSE,FALSE,"Not sig."
"Med6","Med6",0.513135994835925,0.0546276223221024,0.138098717268345,FALSE,FALSE,"Not sig."
"Lcp2","Lcp2",0.0917853287714073,0.708971393389709,0.801160019418952,FALSE,FALSE,"Not sig."
"Cse1l","Cse1l",0.276238523796965,0.124008993028732,0.241194800607186,FALSE,FALSE,"Not sig."
"Naa20","Naa20",0.371191565894525,0.114031694037555,0.227573748167507,FALSE,FALSE,"Not sig."
"Prkra","Prkra",-0.53679650885263,0.040472156326307,0.113235182217801,FALSE,FALSE,"Not sig."
"Fkbp7","Fkbp7",0.460934063537554,0.269323607760775,0.412645111881084,FALSE,FALSE,"Not sig."
"Plekha3","Plekha3",0.0417683870565581,0.764664607853531,0.842769731596167,FALSE,FALSE,"Not sig."
"Ykt6","Ykt6",-0.168242990108378,0.293003386803611,0.437738254586439,FALSE,FALSE,"Not sig."
"Baz1b","Baz1b",0.261129063460433,0.134010795925354,0.25430235567326,FALSE,FALSE,"Not sig."
"Pex6","Pex6",0.278575994124336,0.287561590246531,0.432427848532501,FALSE,FALSE,"Not sig."
"Mrpl2","Mrpl2",-0.00681631068509997,0.977315273493893,0.98572009058631,FALSE,FALSE,"Not sig."
"Mea1","Mea1",-0.601610740828817,0.00108967410581461,0.00752991208913413,FALSE,TRUE,"Down"
"Gnmt","Gnmt",0.544474816562741,0.17565705736279,0.306496164188773,FALSE,FALSE,"Not sig."
"Grin2d","Grin2d",-0.6355215133191,0.189987537918774,0.324198206872817,FALSE,FALSE,"Not sig."
"Kdelr1","Kdelr1",-0.583332483075159,0.00318667207359582,0.0176710330762501,FALSE,TRUE,"Down"
"Tmem143","Tmem143",0.779966220880958,0.0132433249228794,0.0512933594003747,FALSE,FALSE,"Not sig."
"Ggct","Ggct",0.784230216410484,0.00555518828508019,0.0269574856107778,TRUE,FALSE,"Up"
"Jag2","Jag2",0.35917974159158,0.320192368372986,0.467057309161061,FALSE,FALSE,"Not sig."
"Btbd6","Btbd6",0.278410748565077,0.139992190103261,0.261833232363667,FALSE,FALSE,"Not sig."
"Nudt14","Nudt14",-0.690408865386631,0.0455915235305261,0.122695266734843,FALSE,FALSE,"Not sig."
"Flii","Flii",-0.444496573036083,0.00784094905469264,0.0349178719126793,FALSE,TRUE,"Down"
"Top3a","Top3a",0.4424260847871,0.0176309608712167,0.062517922569341,FALSE,FALSE,"Not sig."
"Atg4d","Atg4d",0.269107126637818,0.161613828034385,0.289355389927736,FALSE,FALSE,"Not sig."
"Qtrt1","Qtrt1",0.551529451321829,0.0189490112716479,0.0659614819550372,FALSE,FALSE,"Not sig."
"Plin4","Plin4",0.618081948678724,0.0944645837459793,0.199702840537112,FALSE,FALSE,"Not sig."
"Hdgfl2","Hdgfl2",0.314657475197841,0.173286864702752,0.303715050328404,FALSE,FALSE,"Not sig."
"Chaf1a","Chaf1a",-0.787569443280648,6.60305433595414e-05,0.000742488609873552,FALSE,TRUE,"Down"
"Adprh","Adprh",-0.470867066409375,0.022791484927898,0.075384908898311,FALSE,FALSE,"Not sig."
"Tmem39a","Tmem39a",0.300648847857799,0.10646527847725,0.216696635757646,FALSE,FALSE,"Not sig."
"Timmdc1","Timmdc1",0.265106793700656,0.269152689327799,0.412630300423693,FALSE,FALSE,"Not sig."
"Mcm2","Mcm2",-0.459409948354366,0.0616172467878648,0.14990981580863,FALSE,FALSE,"Not sig."
"Tpra1","Tpra1",0.0703291568254799,0.729776505872594,0.817279584202274,FALSE,FALSE,"Not sig."
"Nab1","Nab1",-0.715665626463155,0.00177353771971831,0.011078210475234,FALSE,TRUE,"Down"
"Adgre5","Adgre5",-0.043138936727181,0.84201032025076,0.897967834522545,FALSE,FALSE,"Not sig."
"Il17ra","Il17ra",0.219404456292518,0.225145505532525,0.365126770344748,FALSE,FALSE,"Not sig."
"Arrdc2","Arrdc2",0.622493870155466,0.0826175711988449,0.182627612543005,FALSE,FALSE,"Not sig."
"Cd36","Cd36",-2.46323791047215,1.4574175041555e-08,1.11465896007868e-06,FALSE,TRUE,"Down"
"Map2k7","Map2k7",0.186627431208206,0.205805920368493,0.342615359665992,FALSE,FALSE,"Not sig."
"Timm44","Timm44",0.277786226707499,0.119201702695259,0.234797404165571,FALSE,FALSE,"Not sig."
"Ap2a2","Ap2a2",-0.429632102388517,0.0176084767898783,0.06245584376376,FALSE,FALSE,"Not sig."
"Pnkp","Pnkp",-0.0286430835007433,0.879898787179155,0.922278601188291,FALSE,FALSE,"Not sig."
"Med25","Med25",0.109606969942301,0.485372665174296,0.618809466145712,FALSE,FALSE,"Not sig."
"Clptm1","Clptm1",-0.276531099308979,0.053118146317698,0.135401100577045,FALSE,FALSE,"Not sig."
"Relb","Relb",0.608184238668464,0.00403200286036731,0.0210210236372037,TRUE,FALSE,"Up"
"Tomm40","Tomm40",0.157539714274819,0.336302502045531,0.481984935834784,FALSE,FALSE,"Not sig."
"Apoe","Apoe",-0.146311975812876,0.650364236245733,0.754848390736931,FALSE,FALSE,"Not sig."
"Apoc2","Apoc2",-0.235947832910766,0.673432084861018,0.773189205679328,FALSE,FALSE,"Not sig."
"Hbp1","Hbp1",0.109447569988576,0.568437145593867,0.688943185247966,FALSE,FALSE,"Not sig."
"Prkar2b","Prkar2b",-1.3241133224651,8.51587462838042e-05,0.000917302237867347,FALSE,TRUE,"Down"
"Cdkn1b","Cdkn1b",-0.228755733420131,0.232435811349166,0.373092478462609,FALSE,FALSE,"Not sig."
"Klf4","Klf4",0.490779383384684,0.0769006265000452,0.174457442483302,FALSE,FALSE,"Not sig."
"Ap1m1","Ap1m1",0.199017781523783,0.282283571472575,0.426598562123928,FALSE,FALSE,"Not sig."
"Rab8a","Rab8a",0.106403800872682,0.442901988875795,0.580439328746761,FALSE,FALSE,"Not sig."
"Hmgn2","Hmgn2",0.273121577152346,0.354988547331706,0.500196640519378,FALSE,FALSE,"Not sig."
"Fam32a","Fam32a",-1.06603482645468,5.71117386535358e-07,1.77399804050302e-05,FALSE,TRUE,"Down"
"Stard3nl","Stard3nl",-0.219535476090756,0.275574366594892,0.419275306304474,FALSE,FALSE,"Not sig."
"Stk11","Stk11",-0.374732251719779,0.0470567607784304,0.125035808733495,FALSE,FALSE,"Not sig."
"Atp5f1d","Atp5f1d",-0.303696451363779,0.082129798773124,0.181932364484366,FALSE,FALSE,"Not sig."
"Ppp5c","Ppp5c",0.539631332093149,0.0109493624752698,0.0445635241609116,TRUE,FALSE,"Up"
"Cdk12","Cdk12",-0.344552390431818,0.0779397024805205,0.176069365693619,FALSE,FALSE,"Not sig."
"Lipe","Lipe",0.493547775256854,0.024599362212675,0.0796022167114127,FALSE,FALSE,"Not sig."
"Pafah1b2","Pafah1b2",0.0849091406055661,0.63270734306692,0.74114108542395,FALSE,FALSE,"Not sig."
"Tbc1d8","Tbc1d8",0.0488107604995451,0.869770400633398,0.916743554304427,FALSE,FALSE,"Not sig."
"Cnot11","Cnot11",0.194965314795695,0.300964890637821,0.446642432901374,FALSE,FALSE,"Not sig."
"Slc2a3","Slc2a3",-1.34508159819037,1.49703536698599e-05,0.000221275580922346,FALSE,TRUE,"Down"
"Foxj2","Foxj2",0.272687843503394,0.0597150081101493,0.146646504261108,FALSE,FALSE,"Not sig."
"Sri","Sri",-0.423142716350803,0.0504171276836001,0.130930361962967,FALSE,FALSE,"Not sig."
"Dgcr2","Dgcr2",0.255959453480891,0.107395686642269,0.218075804477966,FALSE,FALSE,"Not sig."
"Irf3","Irf3",0.225792249777237,0.324720914564264,0.471198283634014,FALSE,FALSE,"Not sig."
"Bcl2l12","Bcl2l12",0.259731453504435,0.263987754340823,0.407259530169821,FALSE,FALSE,"Not sig."
"Zfp959","Zfp959",0.58721167332834,0.00928661404610232,0.0397468348105519,TRUE,FALSE,"Up"
"Mpnd","Mpnd",0.168260864969909,0.412489812514425,0.553322785381456,FALSE,FALSE,"Not sig."
"Sh3gl1","Sh3gl1",0.189565820228315,0.32054067217381,0.467456699024886,FALSE,FALSE,"Not sig."
"Ebi3","Ebi3",0.342767801953898,0.394526032737882,0.536392977771146,FALSE,FALSE,"Not sig."
"Yju2","Yju2",0.324971108004274,0.198898046275402,0.334609129362319,FALSE,FALSE,"Not sig."
"Ranbp2","Ranbp2",0.0351386932057547,0.839752574174321,0.896703118900065,FALSE,FALSE,"Not sig."
"Grk5","Grk5",-0.621056666269583,0.0105006641398303,0.0432751508343943,FALSE,TRUE,"Down"
"Dvl3","Dvl3",0.468104181662376,0.0253626326714182,0.0814004290009276,FALSE,FALSE,"Not sig."
"Abcf3","Abcf3",0.332271728356759,0.0723446002597794,0.167593204478488,FALSE,FALSE,"Not sig."
"Eif2b5","Eif2b5",0.224346494812384,0.156111461028965,0.282696373303912,FALSE,FALSE,"Not sig."
"Cyth2","Cyth2",0.392442482031547,0.0389817482860697,0.11025952927932,FALSE,FALSE,"Not sig."
"Sult2b1","Sult2b1",0.234957159207488,0.515807332801455,0.645425225880168,FALSE,FALSE,"Not sig."
"Car11","Car11",1.19403913873028,0.0964418893976378,0.202450530286209,FALSE,FALSE,"Not sig."
"Plag1","Plag1",0.290762809054335,0.497251879407176,0.629061100699179,FALSE,FALSE,"Not sig."
"Hck","Hck",0.382941453730391,0.180051766439733,0.312167672983173,FALSE,FALSE,"Not sig."
"Mrpl4","Mrpl4",0.30564141545088,0.143615082471288,0.26640438579929,FALSE,FALSE,"Not sig."
"Keap1","Keap1",-0.0522526199717194,0.808279138568558,0.874781794730214,FALSE,FALSE,"Not sig."
"Ap1m2","Ap1m2",0.311350344226353,0.315485030428857,0.462340493618093,FALSE,FALSE,"Not sig."
"Glg1","Glg1",-0.0610003933419788,0.629230870932756,0.738137582877041,FALSE,FALSE,"Not sig."
"Btbd2","Btbd2",-0.0848873285842126,0.729609702624516,0.81726967403687,FALSE,FALSE,"Not sig."
"Csnk1g2","Csnk1g2",-0.256458175782777,0.0436781008143608,0.118845725741417,FALSE,FALSE,"Not sig."
"Abhd17a","Abhd17a",-0.644939886036525,0.000831368205937648,0.0060131640439836,FALSE,TRUE,"Down"
"Mob3a","Mob3a",-0.861719158762133,2.59622845086931e-05,0.000343613765068238,FALSE,TRUE,"Down"
"Cacnb3","Cacnb3",0.446433930429209,0.344827876624225,0.490117230009899,FALSE,FALSE,"Not sig."
"Fkbp11","Fkbp11",0.279573182241462,0.536569148260393,0.663587374016237,FALSE,FALSE,"Not sig."
"Ddx23","Ddx23",0.26790730056172,0.21010360462434,0.347743357218524,FALSE,FALSE,"Not sig."
"Pld3","Pld3",-1.37761685945411,7.54130349883008e-06,0.000129538248343223,FALSE,TRUE,"Down"
"Grik5","Grik5",0.420920533118059,0.219895466813941,0.359118715909441,FALSE,FALSE,"Not sig."
"Cd79a","Cd79a",0.40668155665644,0.257457937883036,0.40035187887165,FALSE,FALSE,"Not sig."
"Rabac1","Rabac1",-0.622237973986642,0.000389904717596104,0.00322326370297333,FALSE,TRUE,"Down"
"Etv3","Etv3",0.219180202590217,0.185307850143688,0.318901290654572,FALSE,FALSE,"Not sig."
"Prkcsh","Prkcsh",-0.485117249254624,0.00295941588366619,0.0166480521208745,FALSE,TRUE,"Down"
"St8sia6","St8sia6",0.689709045077936,0.032291845854685,0.0965064000072498,FALSE,FALSE,"Not sig."
"Fcgrt","Fcgrt",0.316469986491528,0.275374604230862,0.419174661389264,FALSE,FALSE,"Not sig."
"Nosip","Nosip",0.229714617487975,0.166428236650529,0.295278939873815,FALSE,FALSE,"Not sig."
"Pih1d1","Pih1d1",0.165132278021118,0.389294073950063,0.531467725630911,FALSE,FALSE,"Not sig."
"Rps11","Rps11",-0.230917887548721,0.318264091730666,0.465217948413294,FALSE,FALSE,"Not sig."
"Supt5","Supt5",0.193847372316248,0.310918812067242,0.457465139246314,FALSE,FALSE,"Not sig."
"Paf1","Paf1",0.215200642727318,0.289860942393306,0.434427919036617,FALSE,FALSE,"Not sig."
"Timm50","Timm50",0.107169412701097,0.662170864348868,0.764591661456933,FALSE,FALSE,"Not sig."
"Med29","Med29",0.456300188235984,0.162929876247003,0.29100583789121,FALSE,FALSE,"Not sig."
"Bicd1","Bicd1",-1.01806802689991,0.000169927237931528,0.00162037759027564,FALSE,TRUE,"Down"
"Ncstn","Ncstn",-0.165064316821708,0.335282264869948,0.481182198290597,FALSE,FALSE,"Not sig."
"Pex19","Pex19",-0.717744690983082,0.000271522261056699,0.00238441767249861,FALSE,TRUE,"Down"
"Phyhip","Phyhip",-1.61871487385496,0.00116877919491129,0.00795391004172545,FALSE,TRUE,"Down"
"Cyp4f18","Cyp4f18",0.0612811168983166,0.698361933108882,0.792579485452244,FALSE,FALSE,"Not sig."
"Impdh1","Impdh1",0.290269419155547,0.131240434920064,0.250639030220171,FALSE,FALSE,"Not sig."
"Dusp3","Dusp3",-1.28766218126339,1.42814827709446e-05,0.000213609448501291,FALSE,TRUE,"Down"
"Prodh","Prodh",-0.818198955817775,0.00518508878025128,0.0255795539522505,FALSE,TRUE,"Down"
"Ess2","Ess2",0.541109622058036,0.00502722673100766,0.024945301798108,TRUE,FALSE,"Up"
"Slc25a1","Slc25a1",0.284385435895436,0.221314878286379,0.360545295029958,FALSE,FALSE,"Not sig."
"Dgcr6","Dgcr6",-0.659669142592769,0.0575726564644499,0.142951971897978,FALSE,FALSE,"Not sig."
"Ddr1","Ddr1",0.230649767931773,0.442953193595648,0.580439328746761,FALSE,FALSE,"Not sig."
"Ier3","Ier3",0.835993470312959,0.0872937747227832,0.189311130599571,FALSE,FALSE,"Not sig."
"Fosb","Fosb",0.48126622956792,0.382791048522612,0.526186044060725,FALSE,FALSE,"Not sig."
"Klc4","Klc4",0.169369230777973,0.398846899560848,0.540978139060645,FALSE,FALSE,"Not sig."
"Ercc1","Ercc1",0.585709692824372,0.0102854609284397,0.042654411497353,TRUE,FALSE,"Up"
"Cyp17a1","Cyp17a1",1.029743015741,0.0811080330420895,0.180657562414835,FALSE,FALSE,"Not sig."
"As3mt","As3mt",-0.81235345492283,1.16671752436184e-05,0.000182330488333957,FALSE,TRUE,"Down"
"Homer3","Homer3",-0.984584062125871,5.51832272558333e-05,0.000639422270390999,FALSE,TRUE,"Down"
"Crtc1","Crtc1",0.0566198592506931,0.758124725792759,0.838064410145642,FALSE,FALSE,"Not sig."
"Rnf215","Rnf215",0.303787488891806,0.113253160568359,0.226596605862936,FALSE,FALSE,"Not sig."
"Sec14l2","Sec14l2",-0.461504564111581,0.307764057708291,0.454047867409045,FALSE,FALSE,"Not sig."
"Aven","Aven",0.637527029874754,0.0169641015561544,0.0609454653387294,FALSE,FALSE,"Not sig."
"Cp","Cp",0.587771778927607,0.021369923079708,0.071904122789506,FALSE,FALSE,"Not sig."
"Crot","Crot",0.397826281884914,0.0129722645797481,0.0505869944721126,FALSE,FALSE,"Not sig."
"Rps6ka1","Rps6ka1",-0.0161112349527042,0.937058123570123,0.958756004295269,FALSE,FALSE,"Not sig."
"Snrnp200","Snrnp200",0.220723429529546,0.132971912606863,0.252789657825106,FALSE,FALSE,"Not sig."
